7.000000000000000000e+00 -1.063990909694390696e+00 -1.098471062445273816e+00 -1.049460548359425482e+00 -1.040663991692729384e+00 -1.055371647167227644e+00 -1.052062294088928152e+00 -1.052770416156667999e+00 -1.049098083286364780e+00 -1.051210546517224564e+00
7.100000000000000533e+00 -1.083966018311153245e+00 -1.005581187797753628e+00 -1.052585760663814263e+00 -1.051914597508686544e+00 -1.044048757589111753e+00 -1.047232038403653753e+00 -1.055981130607355656e+00 -1.053349284939469666e+00 -1.052813216451415013e+00
7.200000000000000178e+00 -1.009800656027564969e+00 -1.064843468799839377e+00 -1.021125091148201269e+00 -1.054631466595880029e+00 -1.069348893108392762e+00 -1.039254309030385626e+00 -1.047624820971146509e+00 -1.048753316474384745e+00 -1.049948508746330722e+00
7.300000000000000711e+00 -1.292836151062964678e+00 -9.737520291128031191e-01 -1.083247990314143427e+00 -1.031397076969529092e+00 -1.040777543080225742e+00 -1.054329785491543214e+00 -1.043761277361285655e+00 -1.046342526761598224e+00 -1.045577422892278063e+00
7.400000000000000355e+00 -1.029523067865525388e+00 -1.011507258236683748e+00 -1.085390363017360915e+00 -1.044571006540314873e+00 -1.050601432939294089e+00 -1.038512229914578144e+00 -1.038275510636389010e+00 -1.040451415277584779e+00 -1.037942025062349671e+00
7.500000000000000000e+00 -9.985791373411312399e-01 -9.254920444675851510e-01 -9.813163373585664928e-01 -1.035211651314882131e+00 -1.043790005145191602e+00 -1.031710578447727178e+00 -1.028130377350520597e+00 -1.030861415989463348e+00 -1.028832434893570236e+00
7.600000000000000533e+00 -1.069103114070232285e+00 -1.073399077009602909e+00 -1.024285261139325831e+00 -1.057271004477959409e+00 -1.010755499789299350e+00 -1.007264085176970969e+00 -1.014420287095957107e+00 -1.015881708667659256e+00 -1.018829243931792305e+00
7.700000000000000178e+00 -1.061785041085660408e+00 -1.023330071653273832e+00 -9.260599317816151643e-01 -9.800170286075448045e-01 -9.916470560747406848e-01 -1.008379207401683963e+00 -1.005496897628818553e+00 -1.004286533280791316e+00 -1.004507100598351466e+00
7.800000000000000711e+00 -1.061919281170065732e+00 -1.129357778553986336e+00 -9.428847798652055801e-01 -1.005379137360813413e+00 -9.741385757272145174e-01 -9.950244377906092286e-01 -9.942552268643046753e-01 -9.921880777717260180e-01 -9.916700282106116759e-01
7.900000000000000355e+00 -1.110115636507226000e+00 -9.625777880455032021e-01 -9.692624704611847442e-01 -9.565979670929609657e-01 -9.728902280887867793e-01 -9.757510114132543766e-01 -9.728462268717086303e-01 -9.773601394018646138e-01 -9.751067333538461224e-01
8.000000000000000000e+00 -9.799103763173299120e-01 -9.654263488547814021e-01 -9.997671437834843022e-01 -9.844144770939375899e-01 -9.529668745695450971e-01 -9.575978793418484791e-01 -9.551311272219683568e-01 -9.553393267617416029e-01 -9.574137764292077746e-01
8.099999999999999645e+00 -8.780863066109162451e-01 -9.510739153206173579e-01 -9.208927588814292964e-01 -9.670360272848427252e-01 -9.314154962027356710e-01 -9.316506718556074595e-01 -9.440129996134003498e-01 -9.394502046902124537e-01 -9.408929298662116469e-01
8.200000000000001066e+00 -9.201886362159010790e-01 -8.926656424224607145e-01 -9.445629135391409026e-01 -9.383485931065725927e-01 -9.093793993680038268e-01 -9.217636895242273809e-01 -9.185534488908199124e-01 -9.219269939458061280e-01 -9.237761069406337233e-01
8.300000000000000711e+00 -8.926389655026115699e-01 -9.034302664181663722e-01 -8.555486969478471870e-01 -8.902775311459381058e-01 -9.152296105338417753e-01 -9.074154403072927089e-01 -9.053202881133568525e-01 -9.064689353627624069e-01 -9.058919349651670672e-01
8.400000000000000355e+00 -7.756091436191924204e-01 -8.701736671058201145e-01 -9.262382072499649732e-01 -8.965774481353079306e-01 -8.991054630665444858e-01 -8.714056580975741984e-01 -8.836329076786170189e-01 -8.892219240597878382e-01 -8.876294692682764609e-01
8.500000000000000000e+00 -7.788915003309206941e-01 -8.624383988704890092e-01 -8.527313510324612267e-01 -8.753502275413554967e-01 -8.686243086059431961e-01 -8.679533365491118868e-01 -8.660896010998939687e-01 -8.711305484821191270e-01 -8.672899237177073006e-01
8.599999999999999645e+00 -7.641525497431137515e-01 -8.471307300780472893e-01 -8.250881965493759296e-01 -8.743423598138027053e-01 -8.539749066578454784e-01 -8.589785074691758116e-01 -8.472336670282648585e-01 -8.514600027894675405e-01 -8.515649372428024666e-01
8.700000000000001066e+00 -9.177092516969121982e-01 -8.896025174860655582e-01 -8.466096096087931677e-01 -8.207776987260795298e-01 -8.490545235686962622e-01 -8.356046010250092193e-01 -8.318801430231891336e-01 -8.337316791444795427e-01 -8.352113290430444037e-01
8.800000000000000711e+00 -9.103342050601912483e-01 -8.042714413287728181e-01 -8.036662602220682183e-01 -8.343203612854307449e-01 -8.191039791812703141e-01 -8.150145074599989270e-01 -8.186143317204654934e-01 -8.185985161704754098e-01 -8.202552926161583713e-01
8.900000000000000355e+00 -8.809070430807219854e-01 -7.759690155617965379e-01 -8.258069975268325091e-01 -8.275767968030088850e-01 -8.063880255360041938e-01 -8.217503756841187945e-01 -8.040470984226170126e-01 -8.006857441680855780e-01 -8.049457634731977951e-01
9.000000000000000000e+00 -7.960154891223966134e-01 -7.673302645716684189e-01 -7.693831802429627054e-01 -7.772640260120757816e-01 -7.956514888007845121e-01 -7.794277881208693248e-01 -7.895251614520754080e-01 -7.913525978650213233e-01 -7.927159037220901094e-01
9.099999999999999645e+00 -7.056023321137301352e-01 -7.707748333179373912e-01 -7.769202170602137469e-01 -7.713573699882751988e-01 -7.843931726801246507e-01 -7.827204585784484081e-01 -7.789937364973106293e-01 -7.830286222736695390e-01 -7.823683856870593534e-01
9.200000000000001066e+00 -7.480079891546361770e-01 -7.471562765467227862e-01 -7.697596568198199485e-01 -7.719511022064934336e-01 -7.538548450117970035e-01 -7.738446060556847250e-01 -7.758518004642032118e-01 -7.735896873345042835e-01 -7.732731935903327525e-01
9.300000000000000711e+00 -7.415188175685284433e-01 -6.812998375528467321e-01 -7.815283052650999762e-01 -7.518555903775232530e-01 -7.589215421335194778e-01 -7.628815143370987206e-01 -7.615135604025760063e-01 -7.638698691229532933e-01 -7.652232924874828868e-01
9.400000000000000355e+00 -8.687203728807622038e-01 -7.267641064117374983e-01 -7.159281832623646258e-01 -7.460126490593983473e-01 -7.527737639390580382e-01 -7.627481667331290627e-01 -7.621485358543447219e-01 -7.592875203473348211e-01 -7.621434477475551583e-01
9.500000000000000000e+00 -6.567109299465678784e-01 -7.690750243567177069e-01 -7.565957934409026642e-01 -7.515062079667176320e-01 -7.664864565399149843e-01 -7.564365634260135085e-01 -7.550822025067679411e-01 -7.566441804302228569e-01 -7.578214005903188832e-01
9.600000000000001421e+00 -6.989214394657747853e-01 -8.125051034778217884e-01 -7.904301915392830669e-01 -7.550729585644229136e-01 -7.542148903851516595e-01 -7.524333538799703458e-01 -7.626960054036825420e-01 -7.597667169814092958e-01 -7.593633134979772548e-01
9.700000000000001066e+00 -7.420012804067579459e-01 -7.767386175132771076e-01 -7.433468935196375638e-01 -7.195732219954836806e-01 -7.565239001460334345e-01 -7.611060772051273515e-01 -7.626247644004638948e-01 -7.563181271261931737e-01 -7.597416253109272599e-01
9.800000000000000711e+00 -8.961392435551612801e-01 -8.132621928447666404e-01 -8.140928829756660656e-01 -7.614237035448453428e-01 -7.523483816605941454e-01 -7.620763589433493523e-01 -7.619907300721155963e-01 -7.667657229011819453e-01 -7.640608799901364989e-01
9.900000000000000355e+00 -7.619432914150191527e-01 -7.908196058176695242e-01 -7.479992963883207446e-01 -7.769219213476302732e-01 -7.790836151561664202e-01 -7.755815542464481460e-01 -7.724571909476102283e-01 -7.726672579149657105e-01 -7.737466753544199882e-01
1.000000000000000000e+01 -8.249127098524554613e-01 -8.282389323277997706e-01 -7.619832565417886672e-01 -7.661422469621099740e-01 -7.674150635426714162e-01 -7.787868956155191702e-01 -7.819311042206014140e-01 -7.833162490434009140e-01 -7.820599182681498007e-01
